420,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.123,0.124,0.128,0.128,0.132,471,487,480,481,489,489,476,468,461,467,472,458
435,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.123,0.124,0.128,0.128,0.132,475,490,482,484,488,492,476,468,461,466,471,457
450,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.123,0.124,0.128,0.128,0.132,477,490,485,484,493,494,479,472,464,465,472,457
465,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.122,0.124,0.128,0.128,0.132,480,495,487,489,496,500,484,474,465,467,471,458
480,0.129,0.118,0.125,0.121,0.129,0.124,0.125,0.122,0.124,0.128,0.128,0.131,483,497,490,491,498,501,487,477,467,469,475,461
495,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.123,0.124,0.129,0.128,0.132,487,497,494,494,503,505,488,481,470,469,473,460
510,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.122,0.123,0.129,0.128,0.131,490,500,495,496,502,505,489,480,473,470,475,460
525,0.129,0.118,0.126,0.121,0.129,0.124,0.125,0.122,0.124,0.128,0.128,0.131,494,500,497,495,506,509,494,486,474,472,476,459
540,0.129,0.118,0.126,0.12,0.129,0.125,0.125,0.122,0.123,0.129,0.128,0.132,495,504,499,498,507,511,495,486,476,472,474,463
555,0.129,0.117,0.125,0.121,0.129,0.124,0.125,0.123,0.124,0.128,0.127,0.131,497,506,500,502,509,513,496,491,476,474,473,462
570,0.129,0.117,0.125,0.12,0.129,0.124,0.125,0.122,0.123,0.128,0.128,0.132,501,506,500,503,511,514,495,493,480,475,474,461
585,0.129,0.117,0.126,0.12,0.129,0.124,0.125,0.122,0.123,0.128,0.128,0.132,500,506,504,507,513,516,502,496,481,476,474,461
600,0.129,0.117,0.125,0.12,0.128,0.124,0.125,0.122,0.123,0.128,0.127,0.131,502,510,503,503,513,516,500,497,484,476,474,460
615,0.129,0.117,0.125,0.12,0.128,0.124,0.124,0.122,0.123,0.128,0.127,0.131,504,509,505,507,513,517,504,497,486,477,471,461
630,0.129,0.118,0.125,0.12,0.129,0.124,0.125,0.122,0.123,0.128,0.128,0.132,505,512,508,507,517,518,504,500,488,478,475,461
645,0.129,0.117,0.125,0.119,0.128,0.124,0.124,0.121,0.123,0.127,0.127,0.131,508,510,510,507,518,521,506,500,487,481,477,461
660,0.129,0.117,0.125,0.12,0.128,0.124,0.124,0.124,0.123,0.128,0.127,0.131,509,512,509,512,521,521,508,504,491,480,475,463
675,0.129,0.117,0.125,0.12,0.128,0.124,0.124,0.122,0.123,0.128,0.127,0.131,515,512,511,513,521,525,509,506,491,481,478,465
690,0.129,0.118,0.125,0.12,0.129,0.124,0.125,0.122,0.123,0.128,0.127,0.131,510,513,512,513,523,525,508,503,492,484,478,463
705,0.129,0.117,0.125,0.119,0.128,0.124,0.124,0.121,0.122,0.127,0.127,0.131,513,516,511,514,524,525,510,508,495,484,477,464
720,0.129,0.117,0.125,0.119,0.128,0.124,0.124,0.121,0.123,0.127,0.127,0.131,515,515,510,515,525,526,509,507,496,486,475,463
735,0.129,0.117,0.125,0.119,0.128,0.123,0.125,0.121,0.123,0.127,0.127,0.131,516,517,511,516,527,526,510,507,499,486,476,461
750,0.128,0.116,0.125,0.119,0.128,0.123,0.124,0.121,0.122,0.127,0.127,0.131,516,516,512,518,529,526,511,510,499,488,477,463
765,0.129,0.117,0.125,0.12,0.127,0.123,0.124,0.121,0.122,0.127,0.127,0.131,518,520,513,516,527,525,512,510,500,487,478,466
780,0.129,0.117,0.125,0.12,0.128,0.124,0.125,0.121,0.122,0.128,0.127,0.131,520,519,515,520,530,527,514,510,500,487,477,465
795,0.129,0.117,0.125,0.119,0.127,0.124,0.124,0.121,0.122,0.128,0.127,0.131,521,520,514,519,527,529,512,511,502,490,478,466
810,0.13,0.116,0.125,0.12,0.127,0.124,0.124,0.121,0.122,0.128,0.127,0.131,523,521,516,520,530,527,514,513,504,490,478,465
825,0.129,0.117,0.124,0.119,0.128,0.123,0.124,0.121,0.122,0.127,0.127,0.131,524,523,515,522,531,531,514,512,502,490,478,464
840,0.129,0.116,0.125,0.119,0.127,0.123,0.124,0.121,0.122,0.127,0.127,0.131,525,525,519,525,532,531,515,516,506,491,480,465
855,0.13,0.117,0.125,0.119,0.128,0.124,0.124,0.121,0.123,0.128,0.127,0.131,526,527,518,528,535,532,517,517,504,491,479,465
870,0.129,0.117,0.124,0.119,0.127,0.123,0.124,0.122,0.122,0.127,0.127,0.131,527,524,520,528,533,532,516,515,507,492,477,465
885,0.128,0.117,0.125,0.119,0.127,0.123,0.124,0.121,0.122,0.127,0.127,0.131,526,527,518,529,536,533,519,520,506,493,478,466
900,0.129,0.116,0.124,0.119,0.127,0.123,0.124,0.121,0.122,0.127,0.127,0.131,529,529,521,529,536,534,518,519,507,494,481,466
